solution_hint,problem_clarity,solution_complexity,domain_knowledge_required,logical_reasoning_required,atypicality,verification_difficulty,standard_pattern_available,integration_complexity,reasoning,_task_id,_model,_provider,_extracted_at,num_files_modified,num_hunks,num_lines_changed,log_lines_changed
2,4,4,4,3,2,3,1,4,"This task requires implementing multi-selection functionality across multiple React components, CSS files, and state management. The solution touches 10+ files including new UI components, state propagation through component hierarchy, and integration with existing device management flows. While the pattern of multi-select is common, the implementation requires deep understanding of the Element/Matrix codebase architecture, React component patterns, and proper state management across parent-child components.",element-hq__element-web-772df3021201d9c73835a626df8dcb6334ad9a3e,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:05.523689,9,27,137,2.1398790864012365
2,3,4,4,3,3,3,0,4,"This task requires creating a new EOL data model with extensive hardcoded lifecycle information for multiple OS families, refactoring OS family constants to a new file, centralizing version parsing utilities, and integrating EOL checks into the scan workflow. The solution spans multiple files (config/os.go, scan/serverapi.go, util/util.go, report/util.go, oval/util.go, oval/debian.go) and requires domain knowledge about OS lifecycle dates and the existing codebase architecture. While the problem description hints at the approach needed, implementing the complete solution requires understanding how scan results flow through the system.",future-architect__vuls-6eff6a9329a65cc412e79b8f82444dfa3d0f0b5a,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:43.091044,8,16,378,2.578639209968072
2,4,4,4,4,3,3,0,5,"This task requires implementing ETag/version tracking across multiple storage backends (git, object, OCI, filesystem) with changes spanning 11+ files. The solution involves adding new fields to data structures, implementing option patterns for ETag functions, and properly threading version metadata through document parsing to namespace storage. Deep understanding of the storage abstraction layers and how snapshots are built from different sources is essential.",flipt-io__flipt-05d7234fa582df632f70a7cd10194d61bd7043b9,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:04.364786,10,22,110,2.0453229787866576
2,3,3,3,3,2,2,1,3,"The task requires creating a new utility function `parse_point` and integrating it into the `click_element` command with additional filter options. While the problem statement hints at needing a centralized parsing function, the solution also requires extending the command with new filters (css, position, focused) and handling callbacks. The PyQt5 QPoint usage and the command system integration require framework-specific knowledge, but the parsing pattern itself is standard.",qutebrowser__qutebrowser-85b867fe8d4378c8e371f055c70452f546055854,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:36.364988,3,6,106,2.0293837776852097
2,4,4,4,4,3,4,0,4,"The fix requires refactoring multiple exit paths in a complex async/forking module to produce consistent JSON output. Understanding Unix process forking, daemonization patterns, and Ansible's async job handling is essential. The solution involves creating a centralized exit function and job-writing function, then threading them through all error paths, timeout handling, and normal completion flows - requiring understanding of the entire module's control flow.",ansible__ansible-39bd8b99ec8c6624207bf3556ac7f9626dad9173,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:41.984913,2,10,99,2.0
1,4,4,4,4,3,3,0,4,"The bug involves non-deterministic iteration over maps causing inconsistent severity values. The fix requires understanding the Debian CVE data model, implementing severity ranking logic, and modifying multiple locations (ConvertToModel and two detectCVEsWithFixState code paths) plus the vulninfos model. The solution involves creating a custom severity comparison function with a specific rank ordering, which is domain-specific and not a standard pattern.",future-architect__vuls-e4728e388120b311c4ed469e4f942e0347a2689b,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:59.051151,2,7,70,1.8512583487190752
2,4,3,4,3,3,3,1,4,"This task requires understanding the Vuls vulnerability scanner's architecture across multiple files (gost/debian.go, oval/debian.go, scanner/base.go, scanner/serverapi.go) and how kernel version handling flows through the system. The solution involves adding version validation using the go-deb-version library and gracefully handling missing/invalid kernel versions in multiple detection pathways. Domain knowledge of Debian package versioning and the OVAL/GOST vulnerability detection systems is essential.",future-architect__vuls-fe8d252c51114e922e6836055ef86a15f79ad042,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:00.285314,4,7,76,1.8864907251724816
1,2,5,5,4,4,4,0,5,"The problem statement is vague and doesn't clearly describe what needs to be fixed, while the gold patch reveals extensive changes across 9 files involving vulnerability detection logic, CVE handling, Debian/Raspbian package filtering, and API method renames. The solution requires deep understanding of the vuls vulnerability scanner's internals, including OVAL, gost (Go Security Tracker), Debian-specific CVE detection, and complex version comparison logic. The changes are highly interconnected across multiple subsystems with significant architectural implications.",future-architect__vuls-b8db2e0b74f60cb7d45f710f255e061f054b6afc,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:03.609885,9,22,243,2.387389826338729
2,4,4,4,4,3,3,1,4,"The task requires implementing a singleton pattern for the DecryptionFailureTracker, converting array-based tracking to Map/Set-based tracking for efficiency, and adding visibility tracking across multiple components (DecryptionFailureTracker, MatrixChat, EventTile). The solution involves understanding the Matrix client architecture, event decryption lifecycle, and analytics tracking. The changes span multiple files with interdependent modifications to data structures and timing constants.",element-hq__element-web-582a1b093fc0b77538052f45cbb9c7295f991b51,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:40.986207,3,13,163,2.214843848047698
2,4,3,3,2,2,2,1,3,"The task involves refactoring scattered storage size constants into a centralized location. While the problem clearly describes the goal of consolidating constants, the solution requires modifying 12+ files across the codebase, understanding TypeScript/React patterns, and ensuring all imports are updated correctly. The pattern of centralizing constants is well-documented, but the integration across multiple modules requires careful attention to import paths and ensuring no regressions.",protonmail__webclients-7e54526774e577c0ebb58ced7ba8bef349a69fec,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:36.659369,12,24,77,1.8920946026904804
2,4,4,4,4,3,3,0,4,"This task requires deep understanding of Teleport's proxy and Kubernetes configuration system across multiple files (api.go, configuration.go, fileconf.go, cfg.go). The solution involves adding a new shorthand config option while maintaining backward compatibility with legacy format, handling edge cases like unspecified IP addresses, and adding proper conflict detection between old and new formats. The complexity comes from coordinating changes across the client API, configuration parsing, and service configuration layers.",gravitational__teleport-fd2959260ef56463ad8afa4c973f47a50306edd4,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:19.056908,4,7,77,1.8920946026904804
2,4,3,4,3,2,3,1,3,"The task requires refactoring from callback pattern to Qt signal-slot mechanism, which is a well-documented Qt pattern but requires deep knowledge of PyQt5's signal/slot system including pyqtSignal declaration, QObject inheritance, and proper signal emission. The changes span multiple files (blockutils.py, adblock.py, braveadblock.py) and require understanding how these components interact. The problem statement clearly describes moving from callbacks to signals, providing a good hint at the solution approach.",qutebrowser__qutebrowser-e57b6e0eeeb656eb2c84d6547d5a0a7333ecee85,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:16.300316,3,8,42,1.6334684555795864
2,4,4,4,4,3,3,0,4,"The task requires implementing precise markdown serialization/deserialization with exact whitespace handling, preserving extra metadata fields through JSON columns, and integrating changes across multiple files (Python logic, templates, CSS). The solution involves understanding the existing TocEntry dataclass, adding cached properties for extra_fields, implementing a custom JSON encoder for Infogami objects, and modifying the markdown grammar to handle a fourth column for extra data. The cross-cutting nature of changes spanning backend logic, templates, and styling increases complexity.",internetarchive__openlibrary-09865f5fb549694d969f0a8e49b9d204ef1853ca,claude-opus-4-5-20251101,anthropic,2026-01-24T15:50:04.811052,6,12,123,2.093421685162235
