solution_hint,problem_clarity,solution_complexity,domain_knowledge_required,logical_reasoning_required,atypicality,verification_difficulty,standard_pattern_available,integration_complexity,reasoning,_task_id,_model,_provider,_extracted_at,num_files_modified,num_hunks,num_lines_changed,log_lines_changed
2,4,2,4,3,3,2,0,3,"The hint clearly identifies the issue (clearing tick keyword dictionaries drops visibility settings) and points to the relevant commit. However, the fix requires understanding matplotlib's internal tick/axis system and how rcParams interact with axis clearing. The solution involves modifying just a few lines to preserve only the gridOn setting while letting shared axis settings persist, which is a targeted but non-obvious change requiring domain knowledge.",matplotlib__matplotlib-20826,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:56.092712,1,1,9,1.0
3,5,1,3,2,1,2,1,2,"The problem statement explicitly states the solution: 'the args list just need to be constructed in the proper order, leaving the database name for the end of the args list.' The fix is trivial - just moving two lines of code to reorder when parameters vs dbname are added to args. This requires basic Django database backend knowledge but follows a standard command-line argument ordering pattern.",django__django-15851,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:32.094421,1,1,2,0.47712125471966244
1,4,3,4,3,3,2,0,3,"The problem is clearly stated with a reproducible example, but the solution requires understanding SymPy's quantum physics module internals and how multiplication is handled between Dagger and IdentityOperator classes. The fix requires modifying __mul__ methods in two separate files (dagger.py and operator.py) to handle the special case interactions, which requires understanding the class hierarchy and operator precedence in symbolic multiplication.",sympy__sympy-19783,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:43.618729,2,3,13,1.146128035678238
2,4,3,4,3,3,4,0,3,"The hints clearly identify the cause (PR #5792 and os.normcase) and suggest using Path.resolve() instead, providing direction toward the solution. However, the fix requires understanding pytest's conftest loading mechanism, the difference between py.path.local and pathlib.Path handling of case-insensitive filesystems, and making coordinated changes across multiple functions. Verification is difficult because reproducing the Windows case-sensitivity issue requires specific filesystem conditions.",pytest-dev__pytest-5840,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:38.499437,2,7,27,1.4471580313422192
2,4,2,3,3,2,2,1,2,"The problem clearly describes that RFC 1738 requires certain characters to be encoded in username/password fields, and the fix involves modifying a regex pattern. The solution requires understanding URL validation regex patterns and Django's validator architecture, but the actual change is a straightforward regex modification from `\S+` to `[^\s:@/]+` to exclude invalid characters. The pattern follows standard regex character class exclusion techniques.",django__django-10097,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:03.481373,1,1,2,0.47712125471966244
0,4,2,4,4,3,2,0,2,"The fix requires understanding SymPy's evaluate context and how it affects symbolic computation - specifically that `im(a)` returns an unevaluated expression rather than 0 when evaluate=False, so the check must use `.is_zero is False` instead of just checking truthiness. This requires deep knowledge of SymPy's three-valued logic system and how lazy evaluation affects type checks. The actual code change is simple but finding the root cause requires understanding the interaction between evaluate contexts and symbolic expression evaluation.",sympy__sympy-22714,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:52.386003,1,1,2,0.47712125471966244
2,4,2,3,2,2,2,1,2,"The problem clearly states that SSL parameters need to be added to dbshell, similar to a previous fix (#28322). The solution follows an obvious pattern already established in the same file for password handling - extract params and set environment variables. The main knowledge needed is understanding PostgreSQL environment variables (PGSSLMODE, etc.) and Django's database backend structure.",django__django-11239,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:11.321512,1,2,12,1.1139433523068367
2,4,4,5,4,4,3,0,4,"This bug requires deep understanding of Django's ORM internals, specifically how JSONField lookups are compiled into SQL across different database backends. The solution involves creating a new method to handle final key compilation differently for has_key lookups vs array index lookups, and requires understanding the distinction between JSON object keys and array indices in JSON path syntax. The fix touches multiple lookup classes and requires introducing a new HasKeyOrArrayIndex class to maintain backward compatibility for array index lookups while fixing the numeric key handling.",django__django-15503,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:25.764135,1,6,26,1.4313637641589874
2,4,3,5,4,4,3,0,3,"The problem clearly identifies the bug location and hints that simplification is possible, but the solution requires deep understanding of SymPy's combinatorics module, specifically how PermutationGroups, generators, relators, and array_form representations work. The fix involves restructuring the _image() function to use symbol-to-generator mapping rather than direct generator comparison, which requires understanding the relationship between presentation generators and domain generators in group homomorphisms.",sympy__sympy-24443,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:56.060052,1,1,55,1.7481880270062005
3,5,1,3,2,2,2,1,2,"The problem statement explicitly provides two exact solutions (duck typing with hasattr or explicit isinstance check), making this a trivial fix once located. The change is a simple one-liner replacing isinstance(attr, Expression) with hasattr(attr, 'resolve_expression'). The main requirement is understanding Django's expression system and why F() doesn't inherit from Expression, but the solution is directly given in the bug report.",django__django-15368,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:23.243380,1,2,4,0.6989700043360189
2,4,2,4,3,3,3,0,3,"The hint clearly explains that DPI doubling happens during display for high-DPI screens and suggests an easy fix exists. The solution requires understanding matplotlib's internal DPI handling with `_original_dpi` vs `_dpi`, which is specialized knowledge. The fix itself is simple (3 lines in `__getstate__`), but knowing WHERE to fix and understanding the pickle serialization flow with DPI management requires framework-specific expertise.",matplotlib__matplotlib-23476,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:00.167867,1,1,3,0.6020599913279624
3,5,1,3,2,2,2,1,2,"The problem statement explicitly provides the exact solution: changing `del deconstruction[2]['to']` to `deconstruction[2].pop('to', None)`. The fix is a trivial one-liner using a standard Python pattern (dict.pop with default). While some Django migrations knowledge helps understand context, the solution is directly given and easy to verify with the provided test case.",django__django-15104,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:18.310925,1,1,2,0.47712125471966244
1,4,4,5,4,4,3,0,4,"This bug requires deep understanding of Django's ORM internals, specifically the query compilation system and how joins are reused. The fix involves modifying join reuse logic across multiple methods (join(), build_filter(), setup_joins(), build_filtered_relation_q()) to distinguish between regular join reuse and filtered relation join reuse using the equals() vs == comparison. The hint mentions the regression commit but doesn't explain the solution approach.",django__django-15554,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:26.825345,1,9,47,1.6812412373755872
3,4,3,3,3,2,2,1,3,"The problem statement includes a nearly complete solution approach with example code showing exactly what parameters to add. The fix requires modifying delete_cookie() to accept and pass through a samesite parameter, plus updating callers in messages and sessions middleware - a common pattern of adding a parameter through a call chain. Domain knowledge of Django's cookie handling and browser SameSite requirements is needed, but the solution follows a standard pattern of propagating configuration settings.",django__django-13195,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:40.744496,3,3,22,1.3617278360175928
